IndiceGene,ProbeSetID,Alpha,MeanPositive,MeanNegative,DeltaMean_Log2,T_Welch,P_Welch,FDR_Welch,AUC_PositiveHigher,AUC_Separation,EvidenceScore
10746,1426440_at,0.019358531528658,9.90677,7.879106,2.027664,15.1855110196376,5.84745242600829e-07,0.00114663457332783,1,1,2.8417300771481
6040,1421734_at,0.0215657810093332,9.986204,7.266698,2.719506,9.38307902028315,3.46567712639349e-05,0.00578582960723374,1,1,2.83858138190078
18352,1434046_at,0.0193325554043347,6.455646,4.496392,1.959254,16.6464116746034,4.88160944492522e-07,0.00107501882875574,1,1,2.83438616885955
35163,1450868_at,0.0179876950092977,9.51815,7.27666,2.24149,16.158465396593,7.71521872263605e-07,0.00133832338311388,1,1,2.83349799931019
20807,1436501_at,0.0184145600388046,8.181892,5.857422,2.32447,12.5667057734666,2.14464319737816e-06,0.00183501673340957,1,1,2.8212654319837
11408,1427102_at,0.0220525762099164,10.87698,8.566892,2.310088,10.6710257599118,1.37524872822104e-05,0.00382870943774674,1,1,2.81471641149899
8815,1424509_at,0.0196661916421656,9.176834,6.82351,2.353324,12.661488862687,4.37501646289741e-06,0.00259628444069916,1,1,2.81411435936619
36093,1451798_at,0.0182256757099841,9.549294,7.039156,2.510138,10.6228887507803,5.97040911255625e-06,0.00283163346247475,1,1,2.80038098715205
2072,1417741_at,0.019145696875835,11.24058,8.910234,2.330346,12.0905878513019,4.25487366373242e-06,0.00258262423974465,1,1,2.79630878951786
10264,1425958_at,0.0195651232337296,9.60663,7.143702,2.462928,11.2922428237547,1.05233137513666e-05,0.00356851107895026,1,1,2.79387701876506
907,1416576_at,0.0187066074624964,9.675956,7.311874,2.364082,12.5021965876524,7.08668801338869e-06,0.00292782413283991,1,1,2.77594019918058
4637,1420331_at,0.0178854532041472,8.281836,5.728968,2.552868,11.5060064315842,9.76194401145258e-06,0.00343963622547283,1,1,2.77544359302233
629,1416298_at,0.0218255630194324,10.6901,8.5031,2.187,9.20328262923816,2.3020612812166e-05,0.00476220585462341,1,1,2.7527682918815
5110,1420804_s_at,0.0179967190625626,11.77172,9.511838,2.259882,11.136115474067,3.8784390332319e-06,0.00258262423974465,1,1,2.75108580310497
785,1416454_s_at,0.0196151011968482,9.538958,7.190994,2.347964,12.0701808013763,2.14965594474366e-05,0.00467834755470121,1,1,2.73392286282934
13055,1428749_at,0.0188520004961071,8.478674,6.09002,2.388654,11.1448221504172,1.85240761911377e-05,0.00435942535687118,1,1,2.73262025810307
32591,1448291_at,0.0216180848895509,10.8807,8.514416,2.366284,8.56537559435277,6.15460435721808e-05,0.00768916374279481,1,1,2.72401182139758
21553,1437247_at,0.017523779912167,9.537572,7.207622,2.32995,9.82738985035665,9.73099036935e-06,0.00343963622547283,1,1,2.71665533851391
