IndiceGene,ProbeSetID,F_ANOVA_7grupos,P_ANOVA_7grupos,FDR_ANOVA_7grupos
35135,1450840_a_at,1.32356374170987,0.279636196702268,0.368079386746118
10974,1426668_at,1.32352722550144,0.279651361973094,0.368088605759478
12523,1428217_at,1.32338123484226,0.279711999593048,0.368157675061171
43924,1459629_at,1.32328753188737,0.279750925560951,0.368198164231606
25231,1440925_at,1.32320959609383,0.279783305240228,0.36823003529939
2752,1418421_at,1.32311017836703,0.279824614793763,0.368273657002349
13853,1429547_at,1.32307342142945,0.279839889231071,0.368283012670281
10301,1425995_s_at,1.32287263871438,0.279923338136901,0.368382086116903
10002,1425696_at,1.32284234141348,0.279935932169771,0.368387910737303
25275,1440969_at,1.32263546950328,0.280021938559284,0.368490340821121
17989,1433683_at,1.32253401125651,0.280064128153001,0.368535106606421
17021,1432715_at,1.32241694367969,0.280112815661374,0.368588420106305
22089,1437783_x_at,1.32239662530006,0.280121266689622,0.36858878658445
16754,1432448_at,1.32236451581984,0.280134622457282,0.368595606600516
14884,1430578_at,1.32231949301638,0.280153350410875,0.368601332399288
22598,1438292_x_at,1.32231475894236,0.280155319689479,0.368601332399288
28587,1444281_at,1.32226766373901,0.280174911010387,0.368607273191527
7368,1423062_at,1.32226461130987,0.280176180844742,0.368607273191527
30145,1445839_at,1.32218708922413,0.280208432360552,0.368636995374606
30473,1446167_at,1.32217101610868,0.280215119674234,0.368636995374606
37232,1452937_s_at,1.32196906961527,0.280299152839139,0.368736789528585
4356,1420037_at,1.32192944539862,0.280315643749907,0.368747727833296
25434,1441128_at,1.32186175167692,0.280343818705463,0.368774035099898
24564,1440258_at,1.3217333805439,0.280397255286763,0.368833569886205
2388,1418057_at,1.32131704820405,0.280570623006009,0.369050853598752
41980,1457685_at,1.32121464036376,0.280613281998387,0.369096200863521
2471,1418140_at,1.32109183569384,0.280664445125524,0.369152730813831
32047,1447741_x_at,1.32103685590185,0.280687353614926,0.369172095750687
38726,1454431_at,1.32090781150996,0.280741129237903,0.369220937450025
36410,1452115_a_at,1.3208785394973,0.280753328805949,0.369220937450025
44530,1460237_at,1.32087031378291,0.280756757085949,0.369220937450025
17392,1433086_at,1.32086916741024,0.280757234869484,0.369220937450025
2321,1417990_at,1.32084785975279,0.280766115576098,0.369221850320667
12046,1427740_a_at,1.32078347476779,0.280792951779326,0.369246374849094
26781,1442475_at,1.32073236262893,0.280814257378853,0.369263625343858
37287,1452992_at,1.32063253156443,0.280855875151691,0.36930758404666
36069,1451774_at,1.32051557010774,0.280904641279605,0.369360939543775
34708,1450413_at,1.32046044062589,0.280927629689054,0.369368919315199
27447,1443141_at,1.32045652016139,0.28092926454513,0.369368919315199
21969,1437663_at,1.32044209625957,0.280935279467623,0.369368919315199
16443,1432137_at,1.32036527502794,0.280967316685313,0.369400272557844
17698,1433392_at,1.32024929689036,0.281015689918744,0.369453101035571
19062,1434756_at,1.32021011678325,0.281032033199358,0.369461096784604
9926,1425620_at,1.32019544038323,0.281038155415388,0.369461096784604
14438,1430132_at,1.32013944362002,0.281061515389778,0.369479215092761
42844,1458549_at,1.32012312810531,0.281068322002118,0.369479215092761
2182,1417851_at,1.31993872334885,0.281145263402854,0.369569586847336
30079,1445773_at,1.31990328690416,0.28116005112697,0.369578253792588
41879,1457584_at,1.31985157092063,0.281181633592192,0.369595851499226
39204,1454909_at,1.31976741488685,0.281216757319413,0.369631246812079
8059,1423753_at,1.31947439221897,0.281339085078695,0.369781257682993
22758,1438452_at,1.31945018451471,0.281349193157595,0.369783766883307
37676,1453381_at,1.31941950952744,0.281362002156534,0.369789825715754
24874,1440568_at,1.31884763070524,0.281600897704422,0.370093017669585
30745,1446439_at,1.3187873070647,0.281626107731491,0.370115364671542
42270,1457975_at,1.31876708190546,0.281634560536886,0.370115688533293
5812,1421506_at,1.3181743617052,0.281882379663403,0.370430571247061
13065,1428759_s_at,1.31802802897502,0.28194359199689,0.370500216854163
25723,1441417_at,1.31793271303693,0.281983469909528,0.370541823797844
38650,1454355_at,1.31790171912694,0.281996438105006,0.370548068495582
28820,1444514_at,1.31783305145243,0.282025171315453,0.370575027721077
15684,1431378_at,1.31780834926269,0.282035508305345,0.370577813840622
41740,1457445_at,1.3176739125738,0.282091771211911,0.370640941951535
12730,1428424_at,1.31747095384644,0.282176730137291,0.370735363087341
20155,1435849_at,1.31746296538533,0.282180074589526,0.370735363087341
39150,1454855_at,1.31740197824863,0.282205608652713,0.370747852436692
29803,1445497_at,1.31740099229953,0.282206021466301,0.370747852436692
20330,1436024_at,1.31736366630824,0.282221650129776,0.37075758476313
6587,1422281_at,1.31719149046665,0.282293751393601,0.370841503017675
28166,1443860_at,1.31709646287867,0.282333552680044,0.370882986031592
2865,1418534_at,1.31704535798098,0.282354959487041,0.370900303717162
16710,1432404_at,1.31701725338024,0.282366732551923,0.370904965918866
11867,1427561_a_at,1.31690945429802,0.282411893828369,0.370953483910569
15344,1431038_at,1.31687953322221,0.282424430085659,0.370959146730736
28459,1444153_at,1.31684890302514,0.282437263962606,0.370965200127482
11726,1427420_at,1.31681997778082,0.282449383951361,0.370968771824318
33607,1449307_at,1.31680315311536,0.282456433880559,0.370968771824318
3950,1419619_at,1.31673295933599,0.282485848411717,0.37099660025092
31115,1446809_at,1.3166865148506,0.282505312360353,0.371011359057838
32350,1448047_at,1.31663878833082,0.282525314829077,0.371026824217633
22186,1437880_at,1.31646565995324,0.282597884558373,0.371111320506265
43650,1459355_at,1.31631041856972,0.282662970773965,0.371185984710339
28915,1444609_at,1.31625985506281,0.282684172820519,0.3712003110464
11606,1427300_at,1.31624514482707,0.28269034131196,0.3712003110464
33579,1449279_at,1.31619781919911,0.282710187336634,0.37121556303335
30158,1445852_at,1.31615165824087,0.282729546152661,0.371225999783802
42729,1458434_at,1.31613961323561,0.282734597737824,0.371225999783802
9005,1424699_at,1.31611085836509,0.282746657640763,0.371231026935346
42883,1458588_at,1.31608682786387,0.282756736476724,0.371233452836421
22075,1437769_at,1.31574408894199,0.282900522359258,0.37141141847655
3674,1419343_at,1.31560791633256,0.28295766759422,0.371469994215754
14317,1430011_at,1.31559851863635,0.282961611744357,0.371469994215754
17277,1432971_at,1.31549963148117,0.283003116990466,0.37151366804596
35224,1450929_at,1.31543233754145,0.283031364928411,0.371539936246944
43274,1458979_at,1.31524027520024,0.283112000641871,0.371627721545597
5978,1421672_at,1.31522190614103,0.283119713804773,0.371627721545597
41988,1457693_a_at,1.31521388280534,0.28312308285996,0.371627721545597
33631,1449331_a_at,1.31519455822252,0.283131197535049,0.371627721545597
39440,1455145_at,1.31517011896897,0.283141460231922,0.371630376518245
3888,1419557_a_at,1.31510649970305,0.283168177219083,0.371646284170923
30373,1446067_at,1.31508505549149,0.283177183247545,0.371646284170923
43775,1459480_at,1.31508239394622,0.283178301047289,0.371646284170923
34137,1449842_at,1.31493304701888,0.283241030290535,0.371717793957209
43977,1459682_at,1.31472952169099,0.283326535671374,0.371819189493254
34958,1450663_at,1.31468753738817,0.28334417704304,0.371831521439076
38199,1453904_at,1.3142750038316,0.283517571436262,0.372048240837582
13321,1429015_at,1.3142213097796,0.283540146846447,0.372067039945348
14007,1429701_at,1.31417514584617,0.283559557533697,0.372081685267443
14224,1429918_at,1.3140457702823,0.283613962769602,0.372142247610608
37100,1452805_at,1.31382432258076,0.283707107912032,0.372253637271712
22918,1438612_a_at,1.3137534846065,0.283736909469844,0.372281909408257
40403,1456108_x_at,1.31367212994711,0.283771138839092,0.372315989317292
43949,1459654_at,1.3136139400653,0.283795624055382,0.372328032300188
5045,1420739_at,1.31360591312985,0.283799001787648,0.372328032300188
23304,1438998_at,1.31359145935924,0.283805084020661,0.372328032300188
21787,1437481_at,1.31355545871306,0.283820233812166,0.372333833095862
39198,1454903_at,1.31354171707325,0.283826016758736,0.372333833095862
10268,1425962_at,1.31351831401504,0.283835865798252,0.372335923427677
28073,1443767_at,1.31336833373665,0.283898991340687,0.372402063839757
23310,1439004_at,1.31335928682265,0.283902799516693,0.372402063839757
30854,1446548_at,1.31330126380602,0.283927224601411,0.372417582394529
25694,1441388_at,1.31329195111644,0.283931144999798,0.372417582394529
4602,1420283_at,1.31323917166174,0.283953364678276,0.372435895432877
38393,1454098_at,1.3130328253741,0.284040249477032,0.372539014421646
3844,1419513_a_at,1.31300389076653,0.284052434663075,0.372539014421646
225,1415894_at,1.31299360787664,0.284056765192479,0.372539014421646
13911,1429605_at,1.3129133967714,0.284090547261166,0.372572485374407
3199,1418868_at,1.31288644531907,0.284101899058316,0.372576538903466
11595,1427289_at,1.31273273476088,0.284166648781936,0.372650617199177
22601,1438295_at,1.31249911903488,0.28426508326766,0.37276683876106
9698,1425392_a_at,1.31248317020756,0.284271804446639,0.37276683876106
27822,1443516_at,1.31236428948765,0.284321907796031,0.372821699767663
1519,1417188_s_at,1.3121769247024,0.284400890325157,0.372914424774826
18904,1434598_at,1.3120922943954,0.28443657213692,0.372946729893719
27484,1443178_at,1.31206051872871,0.284449970415289,0.372946729893719
43918,1459623_at,1.31205388118996,0.28445276921872,0.372946729893719
35799,1451504_at,1.31204004333414,0.284458604207089,0.372946729893719
28653,1444347_at,1.31186555876721,0.284532187997391,0.373032359840421
35778,1451483_s_at,1.3118347534737,0.284545180992742,0.373038550315495
25669,1441363_at,1.31179924752067,0.28456015727781,0.373047340446662
18150,1433844_a_at,1.31176918190141,0.284572839397768,0.373053122592685
38432,1454137_s_at,1.31152538378513,0.284675695599139,0.373177112257427
15113,1430807_at,1.31143292496544,0.284714711781387,0.373212374300848
29700,1445394_at,1.31142241982743,0.284719145087011,0.373212374300848
44181,1459886_at,1.3113546309873,0.284747754340881,0.373239027799584
274,1415943_at,1.31127966627088,0.284779395042539,0.373269653166717
28762,1444456_at,1.31125173018528,0.284791186954249,0.373274261052705
17357,1433051_at,1.31105122162278,0.284875835011753,0.373374358050189
3554,1419223_a_at,1.31095008815698,0.284918538693548,0.373413286261176
30512,1446206_at,1.31094166579376,0.284922095299569,0.373413286261176
25654,1441348_at,1.31088110428947,0.28494767044988,0.373435952954032
20602,1436296_x_at,1.31084330502386,0.284963634131584,0.373446022460223
24068,1439762_x_at,1.31081748142241,0.284974540614428,0.373449464093773
7256,1422950_at,1.31070984996083,0.285020002280702,0.373497749054459
42786,1458491_at,1.31069103754862,0.285027948980209,0.373497749054459
36747,1452452_at,1.31029401736045,0.285195703379397,0.373706714841052
22233,1437927_at,1.31010589040351,0.285275224009714,0.373791067155496
38714,1454419_at,1.31010251040829,0.285276652902582,0.373791067155496
14105,1429799_at,1.31007814126526,0.285286955145359,0.373793706467109
21679,1437373_at,1.30981577446675,0.285397893685038,0.373928199258894
32904,1448604_at,1.30978728783646,0.285409941210792,0.373933121036136
19214,1434908_at,1.30966144558003,0.285463167652511,0.373991991991167
5430,1421124_at,1.30963441791017,0.285474600470134,0.373993547738394
35417,1451122_at,1.30961943176947,0.285480939845894,0.373993547738394
3683,1419352_at,1.30950392787871,0.285529804027835,0.374046697207487
24693,1440387_at,1.30935249502385,0.285593879304076,0.374111655725682
2076,1417745_at,1.30934753017437,0.285595980280597,0.374111655725682
8227,1423921_at,1.30927655768322,0.285626015228459,0.374132367130838
30077,1445771_at,1.30927096484762,0.285628382187735,0.374132367130838
44591,1460299_at,1.30924103946059,0.285641047289025,0.374138090604429
5647,1421341_at,1.30899060103585,0.285747058072033,0.374266076148771
28993,1444687_at,1.30896521705148,0.28575780508446,0.37426928320355
13266,1428960_at,1.30889718070424,0.285786611927361,0.374296143121614
27553,1443247_at,1.30884251079243,0.285809761242019,0.374315592002099
38899,1454604_s_at,1.3087345729924,0.28585547109511,0.374364585686177
31638,1447332_at,1.30834712123352,0.286019603959752,0.374557062110133
23276,1438970_x_at,1.30834551586468,0.286020284202574,0.374557062110133
30001,1445695_at,1.30832882702457,0.286027355848764,0.374557062110133
26112,1441806_at,1.30815137475235,0.286102558202719,0.374644662838999
38860,1454565_at,1.30811870617845,0.286116404705928,0.374651916750633
42472,1458177_at,1.30808854176169,0.286129190356395,0.374657781159673
26402,1442096_at,1.30805321805553,0.286144163496134,0.374666509445178
16649,1432343_at,1.30802495708172,0.286156143360797,0.37467131805479
30338,1446032_at,1.30798593466491,0.286172685748095,0.374682100035557
23048,1438742_at,1.30789689421655,0.28621043496642,0.374720646406773
31073,1446767_at,1.30787524800824,0.286219612671429,0.374721784408666
38430,1454135_at,1.30770432595784,0.286292090536556,0.374805793186915
42144,1457849_at,1.30739694626868,0.286422472992072,0.374954328871649
44057,1459762_x_at,1.3073856895292,0.286427248808805,0.374954328871649
22549,1438243_at,1.30737262665636,0.286432790989558,0.374954328871649
43010,1458715_at,1.30735845702697,0.286438802841263,0.374954328871649
16279,1431973_at,1.3071932377487,0.286508909899712,0.375035215364589
13766,1429460_at,1.30716925195921,0.286519088993136,0.375037654767804
18746,1434440_at,1.30700231152158,0.286589944103422,0.375119513277663
5984,1421678_at,1.30689455566237,0.286635687562269,0.375168499180042
12109,1427803_at,1.30682348533791,0.28666586118726,0.375197103961421
3407,1419076_a_at,1.3066600468636,0.28673526134818,0.375268037252664
36675,1452380_at,1.30665666310002,0.286736698338486,0.375268037252664
44566,1460274_at,1.3065863684455,0.286766551970339,0.375296217875174
27994,1443688_at,1.3065578665386,0.286778657310765,0.37530117004825
38759,1454464_at,1.30647161961259,0.286815290901451,0.375338220605454
15357,1431051_at,1.30627350467064,0.28689945644029,0.375437469459263
26552,1442246_at,1.3062515377886,0.286908790022217,0.375438790076946
26859,1442553_at,1.30602090234433,0.287006801764775,0.375556148385213
31514,1447208_at,1.3059429419485,0.287039938842772,0.375580206244326
5981,1421675_at,1.30593846402474,0.287041842288101,0.375580206244326
40457,1456162_x_at,1.30566289652345,0.287159000212079,0.375721473432292
23959,1439653_at,1.30562725303554,0.287174157193207,0.375721473432292
38471,1454176_at,1.30562574261451,0.287174799497971,0.375721473432292
3425,1419094_at,1.30553678713074,0.287212629962301,0.375760067993204
2582,1418251_at,1.30551662837503,0.287221203574105,0.375760384707192
6280,1421974_at,1.30547617923692,0.287238407464485,0.375771991734757
38800,1454505_at,1.30541309937695,0.287265238514404,0.375796192198577
6689,1422383_at,1.30534364470114,0.287294783668937,0.375823941707594
16810,1432504_at,1.3052896328798,0.287317761489871,0.375843098815322
32977,1448677_at,1.3051547454036,0.287375152723846,0.375907270019379
24609,1440303_at,1.30505794431272,0.287416345428631,0.375944478987215
25658,1441352_at,1.30503154056535,0.287427582180419,0.375944478987215
10810,1426504_a_at,1.30501181533382,0.287435976983107,0.375944478987215
28770,1444464_at,1.30500955059142,0.287436940842024,0.375944478987215
36056,1451761_at,1.30485867155643,0.287501160392315,0.376014696721915
273,1415942_at,1.30484424445063,0.287507301755066,0.376014696721915
11043,1426737_at,1.30475786349991,0.287544075027495,0.376051885629388
43012,1458717_at,1.30449608021498,0.287655544400087,0.376186757560482
2463,1418132_a_at,1.30437040343815,0.287709072178776,0.37624584969656
10532,1426226_at,1.30415215430561,0.287802049028789,0.376352568586601
44895,1460603_at,1.30413359355786,0.287809957368588,0.376352568586601
30555,1446249_at,1.30412008697046,0.287815712359381,0.376352568586601
